"DateTime","Bitcoin Price Linear"
"2012-05-28 00:00:00",5.07
"2012-05-29 00:00:00",5.11
"2012-05-30 00:00:00",5.14
"2012-05-31 00:00:00",5.17
"2012-06-01 00:00:00",5.22
"2012-06-02 00:00:00",5.19
"2012-06-03 00:00:00",5.19
"2012-06-04 00:00:00",5.22
"2012-06-05 00:00:00",5.37
"2012-06-06 00:00:00",5.41
"2012-06-07 00:00:00",5.53
"2012-06-08 00:00:00",5.61
"2012-06-09 00:00:00",5.48
"2012-06-10 00:00:00",5.42
"2012-06-11 00:00:00",5.52
"2012-06-12 00:00:00",5.71
"2012-06-13 00:00:00",5.86
"2012-06-14 00:00:00",5.9
"2012-06-15 00:00:00",6.42
"2012-06-16 00:00:00",6.41
"2012-06-17 00:00:00",6.19
"2012-06-18 00:00:00",6.06
"2012-06-19 00:00:00",6.46
"2012-06-20 00:00:00",6.64
"2012-06-21 00:00:00",6.64
"2012-06-22 00:00:00",6.59
"2012-06-23 00:00:00",6.45
"2012-06-24 00:00:00",6.4
"2012-06-25 00:00:00",6.26
"2012-06-26 00:00:00",6.41
"2012-06-27 00:00:00",6.49
"2012-06-28 00:00:00",6.5
"2012-06-29 00:00:00",6.52
"2012-06-30 00:00:00",6.61
"2012-07-01 00:00:00",6.52
"2012-07-02 00:00:00",6.61
"2012-07-03 00:00:00",6.44
"2012-07-04 00:00:00",6.44
"2012-07-05 00:00:00",6.6
"2012-07-06 00:00:00",6.59
"2012-07-07 00:00:00",6.79
"2012-07-08 00:00:00",6.73
"2012-07-09 00:00:00",6.94
"2012-07-10 00:00:00",7.08
"2012-07-11 00:00:00",7.14
"2012-07-12 00:00:00",7.59
"2012-07-13 00:00:00",7.59
"2012-07-14 00:00:00",7.55
"2012-07-15 00:00:00",7.57
"2012-07-16 00:00:00",8.3
"2012-07-17 00:00:00",8.55
"2012-07-18 00:00:00",9.0
"2012-07-19 00:00:00",8.76
"2012-07-20 00:00:00",8.44
"2012-07-21 00:00:00",8.74
"2012-07-22 00:00:00",8.42
"2012-07-23 00:00:00",8.59
"2012-07-24 00:00:00",8.61
"2012-07-25 00:00:00",8.64
"2012-07-26 00:00:00",8.75
"2012-07-27 00:00:00",8.83
"2012-07-28 00:00:00",8.88
"2012-07-29 00:00:00",8.71
"2012-07-30 00:00:00",9.0
"2012-07-31 00:00:00",9.28
"2012-08-01 00:00:00",9.45
"2012-08-02 00:00:00",10.44
"2012-08-03 00:00:00",10.79
"2012-08-04 00:00:00",10.51
"2012-08-05 00:00:00",10.71
"2012-08-06 00:00:00",10.84
"2012-08-07 00:00:00",10.75
"2012-08-08 00:00:00",10.99
"2012-08-09 00:00:00",11.0
"2012-08-10 00:00:00",11.32
"2012-08-11 00:00:00",11.38
"2012-08-12 00:00:00",11.49
"2012-08-13 00:00:00",11.89
"2012-08-14 00:00:00",12.25
"2012-08-15 00:00:00",13.01
"2012-08-16 00:00:00",13.42
"2012-08-17 00:00:00",12.5
"2012-08-18 00:00:00",11.54
"2012-08-19 00:00:00",8.06
"2012-08-20 00:00:00",10.05
"2012-08-21 00:00:00",10.18
"2012-08-22 00:00:00",9.96
"2012-08-23 00:00:00",10.02
"2012-08-24 00:00:00",10.37
"2012-08-25 00:00:00",10.57
"2012-08-26 00:00:00",10.31
"2012-08-27 00:00:00",10.78
"2012-08-28 00:00:00",11.0
"2012-08-29 00:00:00",10.78
"2012-08-30 00:00:00",10.65
"2012-08-31 00:00:00",10.16
"2012-09-01 00:00:00",9.91
"2012-09-02 00:00:00",10.18
"2012-09-03 00:00:00",10.55
"2012-09-04 00:00:00",10.36
"2012-09-05 00:00:00",10.99
"2012-09-06 00:00:00",11.02
"2012-09-07 00:00:00",11.03
"2012-09-08 00:00:00",10.97
"2012-09-09 00:00:00",10.98
"2012-09-10 00:00:00",10.95
"2012-09-11 00:00:00",11.04
"2012-09-12 00:00:00",11.14
"2012-09-13 00:00:00",11.3
"2012-09-14 00:00:00",11.5
"2012-09-15 00:00:00",11.63
"2012-09-16 00:00:00",11.75
"2012-09-17 00:00:00",11.85
"2012-09-18 00:00:00",11.91
"2012-09-19 00:00:00",12.32
"2012-09-20 00:00:00",12.28
"2012-09-21 00:00:00",12.19
"2012-09-22 00:00:00",11.97
"2012-09-23 00:00:00",11.99
"2012-09-24 00:00:00",11.9
"2012-09-25 00:00:00",11.75
"2012-09-26 00:00:00",12.2
"2012-09-27 00:00:00",12.22
"2012-09-28 00:00:00",12.28
"2012-09-29 00:00:00",12.28
"2012-09-30 00:00:00",12.22
"2012-10-01 00:00:00",12.14
"2012-10-02 00:00:00",12.64
"2012-10-03 00:00:00",12.9
"2012-10-04 00:00:00",12.57
"2012-10-05 00:00:00",12.5
"2012-10-06 00:00:00",12.39
"2012-10-07 00:00:00",11.71
"2012-10-08 00:00:00",11.62
"2012-10-09 00:00:00",11.99
"2012-10-10 00:00:00",12.24
"2012-10-11 00:00:00",12.09
"2012-10-12 00:00:00",11.9
"2012-10-13 00:00:00",11.85
"2012-10-14 00:00:00",11.79
"2012-10-15 00:00:00",11.66
"2012-10-16 00:00:00",11.92
"2012-10-17 00:00:00",11.88
"2012-10-18 00:00:00",11.8
"2012-10-19 00:00:00",11.67
"2012-10-20 00:00:00",11.6
"2012-10-21 00:00:00",11.32
"2012-10-22 00:00:00",11.49
"2012-10-23 00:00:00",11.58
"2012-10-24 00:00:00",11.4
"2012-10-25 00:00:00",10.55
"2012-10-26 00:00:00",10.0
"2012-10-27 00:00:00",10.43
"2012-10-28 00:00:00",10.54
"2012-10-29 00:00:00",10.8
"2012-10-30 00:00:00",10.8
"2012-10-31 00:00:00",11.0
"2012-11-01 00:00:00",10.85
"2012-11-02 00:00:00",10.67
"2012-11-03 00:00:00",10.66
"2012-11-04 00:00:00",10.64
"2012-11-05 00:00:00",10.78
"2012-11-06 00:00:00",10.74
"2012-11-07 00:00:00",10.8
"2012-11-08 00:00:00",10.81
"2012-11-09 00:00:00",10.8
"2012-11-10 00:00:00",10.81
"2012-11-11 00:00:00",10.82
"2012-11-12 00:00:00",10.87
"2012-11-13 00:00:00",10.87
"2012-11-14 00:00:00",10.97
"2012-11-15 00:00:00",11.05
"2012-11-16 00:00:00",11.46
"2012-11-17 00:00:00",11.57
"2012-11-18 00:00:00",11.51
"2012-11-19 00:00:00",11.65
"2012-11-20 00:00:00",11.65
"2012-11-21 00:00:00",11.67
"2012-11-22 00:00:00",11.88
"2012-11-23 00:00:00",12.16
"2012-11-24 00:00:00",12.25
"2012-11-25 00:00:00",12.31
"2012-11-26 00:00:00",12.2
"2012-11-27 00:00:00",12.07
"2012-11-28 00:00:00",12.22
"2012-11-29 00:00:00",12.37
"2012-11-30 00:00:00",12.43
"2012-12-01 00:00:00",12.34
"2012-12-02 00:00:00",12.42
"2012-12-03 00:00:00",12.6
"2012-12-04 00:00:00",12.59
"2012-12-05 00:00:00",13.2
"2012-12-06 00:00:00",13.45
"2012-12-07 00:00:00",13.37
"2012-12-08 00:00:00",13.36
"2012-12-09 00:00:00",13.29
"2012-12-10 00:00:00",13.3
"2012-12-11 00:00:00",13.35
"2012-12-12 00:00:00",13.49
"2012-12-13 00:00:00",13.52
"2012-12-14 00:00:00",13.51
"2012-12-15 00:00:00",13.38
"2012-12-16 00:00:00",13.27
"2012-12-17 00:00:00",13.2
"2012-12-18 00:00:00",13.13
"2012-12-19 00:00:00",13.4
"2012-12-20 00:00:00",13.35
"2012-12-21 00:00:00",13.2
"2012-12-22 00:00:00",13.2
"2012-12-23 00:00:00",13.14
"2012-12-24 00:00:00",13.23
"2012-12-25 00:00:00",13.24
"2012-12-26 00:00:00",13.18
"2012-12-27 00:00:00",13.2
"2012-12-28 00:00:00",13.18
"2012-12-29 00:00:00",13.22
"2012-12-30 00:00:00",13.2
"2012-12-31 00:00:00",13.24
"2013-01-01 00:00:00",13.22
"2013-01-02 00:00:00",13.09
"2013-01-03 00:00:00",13.19
"2013-01-04 00:00:00",13.19
"2013-01-05 00:00:00",13.15
"2013-01-06 00:00:00",13.15
"2013-01-07 00:00:00",13.2
"2013-01-08 00:00:00",13.5
"2013-01-09 00:00:00",13.58
"2013-01-10 00:00:00",14.0
"2013-01-11 00:00:00",14.0
"2013-01-12 00:00:00",13.89
"2013-01-13 00:00:00",13.64
"2013-01-14 00:00:00",14.1
"2013-01-15 00:00:00",14.2
"2013-01-16 00:00:00",14.53
"2013-01-17 00:00:00",15.36
"2013-01-18 00:00:00",15.57
"2013-01-19 00:00:00",15.38
"2013-01-20 00:00:00",15.5
"2013-01-21 00:00:00",16.52
"2013-01-22 00:00:00",17.35
"2013-01-23 00:00:00",17.5
"2013-01-24 00:00:00",17.29
"2013-01-25 00:00:00",17.49
"2013-01-26 00:00:00",17.49
"2013-01-27 00:00:00",17.6
"2013-01-28 00:00:00",18.67
"2013-01-29 00:00:00",19.35
"2013-01-30 00:00:00",19.45
"2013-01-31 00:00:00",20.46
"2013-02-01 00:00:00",20.35
"2013-02-02 00:00:00",19.82
"2013-02-03 00:00:00",20.29
"2013-02-04 00:00:00",20.3
"2013-02-05 00:00:00",20.5
"2013-02-06 00:00:00",20.91
"2013-02-07 00:00:00",21.71
"2013-02-08 00:00:00",22.4
"2013-02-09 00:00:00",23.14
"2013-02-10 00:00:00",23.7
"2013-02-11 00:00:00",23.94
"2013-02-12 00:00:00",25.47
"2013-02-13 00:00:00",25.0
"2013-02-14 00:00:00",27.4
"2013-02-15 00:00:00",27.0
"2013-02-16 00:00:00",27.5
"2013-02-17 00:00:00",26.98
"2013-02-18 00:00:00",26.92
"2013-02-19 00:00:00",29.39
"2013-02-20 00:00:00",30.0
"2013-02-21 00:00:00",30.0
"2013-02-22 00:00:00",30.4
"2013-02-23 00:00:00",29.54
"2013-02-24 00:00:00",29.78
"2013-02-25 00:00:00",30.43
"2013-02-26 00:00:00",31.1
"2013-02-27 00:00:00",31.31
"2013-02-28 00:00:00",33.53
"2013-03-01 00:00:00",34.55
"2013-03-02 00:00:00",34.16
"2013-03-03 00:00:00",34.33
"2013-03-04 00:00:00",36.52
"2013-03-05 00:00:00",40.75
"2013-03-06 00:00:00",42.32
"2013-03-07 00:00:00",41.68
"2013-03-08 00:00:00",43.76
"2013-03-09 00:00:00",46.0
"2013-03-10 00:00:00",45.29
"2013-03-11 00:00:00",48.25
"2013-03-12 00:00:00",44.84
"2013-03-13 00:00:00",46.99
"2013-03-14 00:00:00",46.95
"2013-03-15 00:00:00",46.9
"2013-03-16 00:00:00",46.74
"2013-03-17 00:00:00",47.24
"2013-03-18 00:00:00",50.35
"2013-03-19 00:00:00",59.41
"2013-03-20 00:00:00",64.2
"2013-03-21 00:00:00",72.23
"2013-03-22 00:00:00",69.9
"2013-03-23 00:00:00",63.9
"2013-03-24 00:00:00",70.22
"2013-03-25 00:00:00",75.11
"2013-03-26 00:00:00",79.81
"2013-03-27 00:00:00",89.3
"2013-03-28 00:00:00",88.52
"2013-03-29 00:00:00",90.0
"2013-03-30 00:00:00",92.11
"2013-03-31 00:00:00",96.15
"2013-04-01 00:00:00",104.7
"2013-04-02 00:00:00",116.0
"2013-04-03 00:00:00",133.78
"2013-04-04 00:00:00",135.0
"2013-04-05 00:00:00",141.8
"2013-04-06 00:00:00",141.0
"2013-04-07 00:00:00",164.97
"2013-04-08 00:00:00",185.6
"2013-04-09 00:00:00",229.0
"2013-04-10 00:00:00",162.0
"2013-04-11 00:00:00",83.4
"2013-04-12 00:00:00",109.9
"2013-04-13 00:00:00",91.64
"2013-04-14 00:00:00",91.11
"2013-04-15 00:00:00",74.0
"2013-04-16 00:00:00",68.09
"2013-04-17 00:00:00",89.98
"2013-04-18 00:00:00",109.3
"2013-04-19 00:00:00",117.71
"2013-04-20 00:00:00",126.55
"2013-04-21 00:00:00",118.81
"2013-04-22 00:00:00",123.74
"2013-04-23 00:00:00",137.29
"2013-04-24 00:00:00",149.0
"2013-04-25 00:00:00",141.9
"2013-04-26 00:00:00",137.3
"2013-04-27 00:00:00",128.8
"2013-04-28 00:00:00",135.28
"2013-04-29 00:00:00",143.31
"2013-04-30 00:00:00",139.88
"2013-05-01 00:00:00",116.75
"2013-05-02 00:00:00",106.81
"2013-05-03 00:00:00",98.08
"2013-05-04 00:00:00",112.62
"2013-05-05 00:00:00",116.57
"2013-05-06 00:00:00",112.71
"2013-05-07 00:00:00",110.0
"2013-05-08 00:00:00",113.16
"2013-05-09 00:00:00",111.96
"2013-05-10 00:00:00",117.9
"2013-05-11 00:00:00",115.04
"2013-05-12 00:00:00",114.5
"2013-05-13 00:00:00",115.99
"2013-05-14 00:00:00",107.0
"2013-05-15 00:00:00",108.95
"2013-05-16 00:00:00",113.35
"2013-05-17 00:00:00",116.73
"2013-05-18 00:00:00",118.49
"2013-05-19 00:00:00",116.38
"2013-05-20 00:00:00",116.55
"2013-05-21 00:00:00",117.5
"2013-05-22 00:00:00",119.11
"2013-05-23 00:00:00",123.84
"2013-05-24 00:00:00",128.7
"2013-05-25 00:00:00",128.97
"2013-05-26 00:00:00",129.5
"2013-05-27 00:00:00",126.25
"2013-05-28 00:00:00",125.92
"2013-05-29 00:00:00",130.35
"2013-05-30 00:00:00",126.81
"2013-05-31 00:00:00",127.91
"2013-06-01 00:00:00",128.77
"2013-06-02 00:00:00",123.0
"2013-06-03 00:00:00",123.22
"2013-06-04 00:00:00",120.57
"2013-06-05 00:00:00",121.2
"2013-06-06 00:00:00",118.78
"2013-06-07 00:00:00",110.18
"2013-06-08 00:00:00",109.11
"2013-06-09 00:00:00",100.17
"2013-06-10 00:00:00",104.22
"2013-06-11 00:00:00",107.36
"2013-06-12 00:00:00",106.56
"2013-06-13 00:00:00",102.0
"2013-06-14 00:00:00",99.01
"2013-06-15 00:00:00",99.42
"2013-06-16 00:00:00",99.37
"2013-06-17 00:00:00",100.0
"2013-06-18 00:00:00",104.5
"2013-06-19 00:00:00",105.24
"2013-06-20 00:00:00",102.61
"2013-06-21 00:00:00",101.8
"2013-06-22 00:00:00",100.0
"2013-06-23 00:00:00",100.41
"2013-06-24 00:00:00",99.47
"2013-06-25 00:00:00",97.87
"2013-06-26 00:00:00",98.77
"2013-06-27 00:00:00",96.31
"2013-06-28 00:00:00",89.96
"2013-06-29 00:00:00",88.98
"2013-06-30 00:00:00",89.53
"2013-07-01 00:00:00",84.5
"2013-07-02 00:00:00",88.0
"2013-07-03 00:00:00",77.01
"2013-07-04 00:00:00",79.4
"2013-07-05 00:00:00",66.93
"2013-07-06 00:00:00",66.34
"2013-07-07 00:00:00",73.96
"2013-07-08 00:00:00",74.4
"2013-07-09 00:00:00",75.01
"2013-07-10 00:00:00",86.19
"2013-07-11 00:00:00",87.13
"2013-07-12 00:00:00",90.17
"2013-07-13 00:00:00",91.67
"2013-07-14 00:00:00",90.03
"2013-07-15 00:00:00",93.78
"2013-07-16 00:00:00",91.55
"2013-07-17 00:00:00",90.97
"2013-07-18 00:00:00",85.28
"2013-07-19 00:00:00",86.51
"2013-07-20 00:00:00",85.04
"2013-07-21 00:00:00",85.93
"2013-07-22 00:00:00",85.6
"2013-07-23 00:00:00",86.98
"2013-07-24 00:00:00",88.42
"2013-07-25 00:00:00",90.16
"2013-07-26 00:00:00",89.95
"2013-07-27 00:00:00",88.16
"2013-07-28 00:00:00",92.71
"2013-07-29 00:00:00",93.39
"2013-07-30 00:00:00",96.57
"2013-07-31 00:00:00",98.28
"2013-08-01 00:00:00",96.62
"2013-08-02 00:00:00",95.85
"2013-08-03 00:00:00",95.55
"2013-08-04 00:00:00",96.38
"2013-08-05 00:00:00",97.81
"2013-08-06 00:00:00",97.69
"2013-08-07 00:00:00",97.09
"2013-08-08 00:00:00",94.27
"2013-08-09 00:00:00",92.27
"2013-08-10 00:00:00",93.51
"2013-08-11 00:00:00",94.09
"2013-08-12 00:00:00",95.35
"2013-08-13 00:00:00",98.15
"2013-08-14 00:00:00",99.19
"2013-08-15 00:00:00",98.08
"2013-08-16 00:00:00",98.25
"2013-08-17 00:00:00",99.71
"2013-08-18 00:00:00",99.3
"2013-08-19 00:00:00",102.85
"2013-08-20 00:00:00",104.87
"2013-08-21 00:00:00",110.43
"2013-08-22 00:00:00",109.12
"2013-08-23 00:00:00",107.65
"2013-08-24 00:00:00",109.15
"2013-08-25 00:00:00",113.12
"2013-08-26 00:00:00",111.9
"2013-08-27 00:00:00",117.75
"2013-08-28 00:00:00",117.91
"2013-08-29 00:00:00",118.5
"2013-08-30 00:00:00",124.86
"2013-08-31 00:00:00",128.0
"2013-09-01 00:00:00",130.66
"2013-09-02 00:00:00",130.15
"2013-09-03 00:00:00",129.18
"2013-09-04 00:00:00",122.81
"2013-09-05 00:00:00",122.5
"2013-09-06 00:00:00",117.67
"2013-09-07 00:00:00",119.93
"2013-09-08 00:00:00",118.34
"2013-09-09 00:00:00",121.68
"2013-09-10 00:00:00",122.07
"2013-09-11 00:00:00",127.55
"2013-09-12 00:00:00",126.38
"2013-09-13 00:00:00",127.71
"2013-09-14 00:00:00",124.49
"2013-09-15 00:00:00",125.36
"2013-09-16 00:00:00",126.27
"2013-09-17 00:00:00",126.92
"2013-09-18 00:00:00",127.0
"2013-09-19 00:00:00",124.18
"2013-09-20 00:00:00",122.91
"2013-09-21 00:00:00",123.39
"2013-09-22 00:00:00",123.27
"2013-09-23 00:00:00",122.63
"2013-09-24 00:00:00",123.86
"2013-09-25 00:00:00",123.25
"2013-09-26 00:00:00",124.84
"2013-09-27 00:00:00",126.95
"2013-09-28 00:00:00",126.54
"2013-09-29 00:00:00",127.01
"2013-09-30 00:00:00",126.25
"2013-10-01 00:00:00",127.33
"2013-10-02 00:00:00",103.85
"2013-10-03 00:00:00",117.63
"2013-10-04 00:00:00",121.94
"2013-10-05 00:00:00",121.2
"2013-10-06 00:00:00",122.49
"2013-10-07 00:00:00",123.5
"2013-10-08 00:00:00",124.13
"2013-10-09 00:00:00",125.9
"2013-10-10 00:00:00",126.8
"2013-10-11 00:00:00",127.38
"2013-10-12 00:00:00",127.98
"2013-10-13 00:00:00",132.82
"2013-10-14 00:00:00",135.42
"2013-10-15 00:00:00",142.76
"2013-10-16 00:00:00",137.56
"2013-10-17 00:00:00",143.94
"2013-10-18 00:00:00",152.89
"2013-10-19 00:00:00",166.0
"2013-10-20 00:00:00",166.59
"2013-10-21 00:00:00",180.13
"2013-10-22 00:00:00",189.75
"2013-10-23 00:00:00",203.96
"2013-10-24 00:00:00",193.87
"2013-10-25 00:00:00",186.6
"2013-10-26 00:00:00",179.56
"2013-10-27 00:00:00",194.0
"2013-10-28 00:00:00",196.62
"2013-10-29 00:00:00",204.69
"2013-10-30 00:00:00",197.54
"2013-10-31 00:00:00",203.54
"2013-11-01 00:00:00",202.15
"2013-11-02 00:00:00",204.86
"2013-11-03 00:00:00",210.0
"2013-11-04 00:00:00",226.83
"2013-11-05 00:00:00",242.9
"2013-11-06 00:00:00",263.24
"2013-11-07 00:00:00",291.0
"2013-11-08 00:00:00",334.0
"2013-11-09 00:00:00",341.24
"2013-11-10 00:00:00",323.0
"2013-11-11 00:00:00",343.91
"2013-11-12 00:00:00",354.96
"2013-11-13 00:00:00",393.5
"2013-11-14 00:00:00",416.95
"2013-11-15 00:00:00",412.0
"2013-11-16 00:00:00",434.53
"2013-11-17 00:00:00",477.38
"2013-11-18 00:00:00",669.01
"2013-11-19 00:00:00",536.01
"2013-11-20 00:00:00",599.0
"2013-11-21 00:00:00",720.0
"2013-11-22 00:00:00",799.8
"2013-11-23 00:00:00",829.5
"2013-11-24 00:00:00",800.05
"2013-11-25 00:00:00",816.93
"2013-11-26 00:00:00",916.86
"2013-11-27 00:00:00",963.86
"2013-11-28 00:00:00",1012.98
"2013-11-29 00:00:00",1132.0
"2013-11-30 00:00:00",1119.8
"2013-12-01 00:00:00",948.0
"2013-12-02 00:00:00",1040.0
"2013-12-03 00:00:00",1055.0
"2013-12-04 00:00:00",1131.76
"2013-12-05 00:00:00",1035.67
"2013-12-06 00:00:00",810.01
"2013-12-07 00:00:00",693.3
"2013-12-08 00:00:00",784.9
"2013-12-09 00:00:00",899.91
"2013-12-10 00:00:00",980.0
"2013-12-11 00:00:00",879.04
"2013-12-12 00:00:00",871.22
"2013-12-13 00:00:00",885.15
"2013-12-14 00:00:00",854.99
"2013-12-15 00:00:00",862.0
"2013-12-16 00:00:00",688.01
"2013-12-17 00:00:00",675.0
"2013-12-18 00:00:00",519.75
"2013-12-19 00:00:00",684.01
"2013-12-20 00:00:00",608.77
"2013-12-21 00:00:00",596.92
"2013-12-22 00:00:00",614.11
"2013-12-23 00:00:00",654.76
"2013-12-24 00:00:00",653.0
"2013-12-25 00:00:00",680.99
"2013-12-26 00:00:00",747.83
"2013-12-27 00:00:00",723.98
"2013-12-28 00:00:00",715.0
"2013-12-29 00:00:00",728.0
"2013-12-30 00:00:00",736.5
"2013-12-31 00:00:00",732.0
"2014-01-01 00:00:00",754.22
"2014-01-02 00:00:00",785.81
"2014-01-03 00:00:00",809.4
"2014-01-04 00:00:00",828.79
"2014-01-05 00:00:00",903.43
"2014-01-06 00:00:00",919.2
"2014-01-07 00:00:00",788.47
"2014-01-08 00:00:00",823.45
"2014-01-09 00:00:00",826.54
"2014-01-10 00:00:00",852.61
"2014-01-11 00:00:00",895.0
"2014-01-12 00:00:00",844.05
"2014-01-13 00:00:00",823.0
"2014-01-14 00:00:00",815.99
"2014-01-15 00:00:00",841.14
"2014-01-16 00:00:00",814.4
"2014-01-17 00:00:00",794.48
"2014-01-18 00:00:00",811.83
"2014-01-19 00:00:00",841.13
"2014-01-20 00:00:00",826.01
"2014-01-21 00:00:00",824.89
"2014-01-22 00:00:00",819.2
"2014-01-23 00:00:00",809.69
"2014-01-24 00:00:00",779.19
"2014-01-25 00:00:00",806.8
"2014-01-26 00:00:00",814.92
"2014-01-27 00:00:00",749.34
"2014-01-28 00:00:00",785.51
"2014-01-29 00:00:00",794.18
"2014-01-30 00:00:00",799.99
"2014-01-31 00:00:00",803.0
"2014-02-01 00:00:00",813.03
"2014-02-02 00:00:00",815.0
"2014-02-03 00:00:00",808.5
"2014-02-04 00:00:00",802.99
"2014-02-05 00:00:00",781.8
"2014-02-06 00:00:00",763.06
"2014-02-07 00:00:00",705.0
"2014-02-08 00:00:00",674.0
"2014-02-09 00:00:00",687.37
"2014-02-10 00:00:00",687.81
"2014-02-11 00:00:00",675.1
"2014-02-12 00:00:00",652.72
"2014-02-13 00:00:00",605.46
"2014-02-14 00:00:00",669.0
"2014-02-15 00:00:00",653.8
"2014-02-16 00:00:00",619.01
"2014-02-17 00:00:00",633.66
"2014-02-18 00:00:00",627.7
"2014-02-19 00:00:00",624.85
"2014-02-20 00:00:00",561.86
"2014-02-21 00:00:00",584.22
"2014-02-22 00:00:00",612.5
"2014-02-23 00:00:00",611.99
"2014-02-24 00:00:00",535.0
"2014-02-25 00:00:00",535.48
"2014-02-26 00:00:00",585.23
"2014-02-27 00:00:00",583.0
"2014-02-28 00:00:00",550.1
"2014-03-01 00:00:00",567.47
"2014-03-02 00:00:00",561.36
"2014-03-03 00:00:00",677.69
"2014-03-04 00:00:00",673.28
"2014-03-05 00:00:00",669.99
"2014-03-06 00:00:00",669.57
"2014-03-07 00:00:00",632.79
"2014-03-08 00:00:00",620.11
"2014-03-09 00:00:00",640.0
"2014-03-10 00:00:00",629.4
"2014-03-11 00:00:00",632.1
"2014-03-12 00:00:00",634.95
"2014-03-13 00:00:00",641.01
"2014-03-14 00:00:00",630.42
"2014-03-15 00:00:00",637.24
"2014-03-16 00:00:00",633.04
"2014-03-17 00:00:00",622.31
"2014-03-18 00:00:00",612.0
"2014-03-19 00:00:00",611.2
"2014-03-20 00:00:00",585.6
"2014-03-21 00:00:00",570.0
"2014-03-22 00:00:00",565.31
"2014-03-23 00:00:00",562.28
"2014-03-24 00:00:00",584.98
"2014-03-25 00:00:00",583.77
"2014-03-26 00:00:00",581.36
"2014-03-27 00:00:00",474.0
"2014-03-28 00:00:00",501.17
"2014-03-29 00:00:00",492.0
"2014-03-30 00:00:00",460.0
"2014-03-31 00:00:00",454.83
"2014-04-01 00:00:00",478.98
"2014-04-02 00:00:00",439.0
"2014-04-03 00:00:00",451.03
"2014-04-04 00:00:00",452.2
"2014-04-05 00:00:00",464.8
"2014-04-06 00:00:00",456.27
"2014-04-07 00:00:00",447.11
"2014-04-08 00:00:00",453.57
"2014-04-09 00:00:00",441.69
"2014-04-10 00:00:00",363.12
"2014-04-11 00:00:00",423.0
"2014-04-12 00:00:00",423.42
"2014-04-13 00:00:00",416.3
"2014-04-14 00:00:00",458.5
"2014-04-15 00:00:00",521.0
"2014-04-16 00:00:00",529.77
"2014-04-17 00:00:00",500.09
"2014-04-18 00:00:00",483.11
"2014-04-19 00:00:00",503.8
"2014-04-20 00:00:00",500.0
"2014-04-21 00:00:00",496.74
"2014-04-22 00:00:00",490.0
"2014-04-23 00:00:00",492.0
"2014-04-24 00:00:00",502.2
"2014-04-25 00:00:00",466.52
"2014-04-26 00:00:00",459.0
"2014-04-27 00:00:00",430.0
"2014-04-28 00:00:00",442.9
"2014-04-29 00:00:00",448.0
"2014-04-30 00:00:00",448.85
"2014-05-01 00:00:00",460.97
"2014-05-02 00:00:00",454.5
"2014-05-03 00:00:00",439.85
"2014-05-04 00:00:00",438.04
"2014-05-05 00:00:00",433.0
"2014-05-06 00:00:00",428.01
"2014-05-07 00:00:00",440.0
"2014-05-08 00:00:00",437.69
"2014-05-09 00:00:00",452.37
"2014-05-10 00:00:00",455.39
"2014-05-11 00:00:00",440.0
"2014-05-12 00:00:00",442.5
"2014-05-13 00:00:00",439.12
"2014-05-14 00:00:00",446.0
"2014-05-15 00:00:00",446.0
"2014-05-16 00:00:00",447.31
"2014-05-17 00:00:00",449.06
"2014-05-18 00:00:00",446.91
"2014-05-19 00:00:00",448.34
"2014-05-20 00:00:00",489.0
"2014-05-21 00:00:00",493.98
"2014-05-22 00:00:00",529.99
"2014-05-23 00:00:00",523.77
"2014-05-24 00:00:00",528.44
"2014-05-25 00:00:00",573.9
"2014-05-26 00:00:00",581.88
"2014-05-27 00:00:00",572.7
"2014-05-28 00:00:00",580.66
"2014-05-29 00:00:00",572.37
"2014-05-30 00:00:00",621.0
"2014-05-31 00:00:00",627.8
"2014-06-01 00:00:00",630.99
"2014-06-02 00:00:00",661.22
"2014-06-03 00:00:00",670.14
"2014-06-04 00:00:00",640.6
"2014-06-05 00:00:00",661.48
"2014-06-06 00:00:00",647.16
"2014-06-07 00:00:00",657.13
"2014-06-08 00:00:00",658.0
"2014-06-09 00:00:00",648.83
"2014-06-10 00:00:00",648.55
"2014-06-11 00:00:00",620.5
"2014-06-12 00:00:00",569.1
"2014-06-13 00:00:00",592.0
"2014-06-14 00:00:00",566.58
"2014-06-15 00:00:00",588.55
"2014-06-16 00:00:00",586.91
"2014-06-17 00:00:00",606.48
"2014-06-18 00:00:00",607.0
"2014-06-19 00:00:00",593.4
"2014-06-20 00:00:00",588.02
"2014-06-21 00:00:00",591.29
"2014-06-22 00:00:00",600.34
"2014-06-23 00:00:00",588.22
"2014-06-24 00:00:00",572.62
"2014-06-25 00:00:00",560.4
"2014-06-26 00:00:00",579.99
"2014-06-27 00:00:00",599.99
"2014-06-28 00:00:00",589.56
"2014-06-29 00:00:00",599.89
"2014-06-30 00:00:00",641.11
"2014-07-01 00:00:00",638.25
"2014-07-02 00:00:00",650.5
"2014-07-03 00:00:00",645.99
"2014-07-04 00:00:00",629.0
"2014-07-05 00:00:00",630.0
"2014-07-06 00:00:00",630.57
"2014-07-07 00:00:00",622.09
"2014-07-08 00:00:00",623.98
"2014-07-09 00:00:00",620.01
"2014-07-10 00:00:00",612.44
"2014-07-11 00:00:00",635.0
"2014-07-12 00:00:00",638.07
